שנה,חודש,ענף,מין,זן,שם,שוק,ממוצע_שופרסל,ממוצע_חנויות,ממוצע_שווקים_1,ממוצע_שווקים_2
2009,2009/07,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני חיפה    ,3.49,3.75,2.50,3.50
2009,2009/06,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני חיפה    ,5.59,5.30,3.00,4.00
2009,2009/05,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני חיפה    ,5.99,5.50,3.00,4.00
2012,2012/07,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,5.17,7.00,3.26,4.18
2012,2012/06,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,2.99,6.33,2.82,3.55
2012,2012/05,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,,,4.62,5.62
2012,2012/04,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,,,4.50,5.50
2012,2012/03,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,,,5.70,6.67
2012,2012/02,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,,,5.33,6.43
2012,2012/01,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,,,4.80,5.60
2011,2011/12,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,,,4.32,5.32
2011,2011/11,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,2.99,6.00,3.16,4.16
2011,2011/10,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,4.66,6.67,3.53,4.33
2011,2011/09,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,4.99,6.67,3.67,4.63
2011,2011/08,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,3.59,7.80,3.62,4.80
2011,2011/07,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,3.74,7.25,2.92,3.75
2011,2011/06,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,,,3.50,4.50
2011,2011/04,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,,,3.50,4.40
2011,2011/03,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,,,4.55,5.75
2011,2011/02,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,,,4.05,4.85
2011,2011/01,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,,,4.75,5.45
2010,2010/12,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,,,3.45,4.35
2010,2010/11,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,,,3.00,3.74
2010,2010/10,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,3.99,7.67,3.25,4.10
2010,2010/09,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,6.49,8.00,5.00,6.00
2010,2010/08,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,3.49,7.25,3.42,4.30
2010,2010/07,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,4.32,5.67,2.88,3.75
2010,2010/06,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,,,2.40,3.15
2010,2010/05,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,,,3.00,3.80
2010,2010/04,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,,,3.42,4.40
2010,2010/03,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,,,3.27,4.00
2010,2010/02,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,,,3.22,4.25
2010,2010/01,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,,,2.52,3.22
2009,2009/12,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,,,2.70,3.28
2009,2009/11,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,2.99,6.00,3.28,3.98
2009,2009/10,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,3.99,5.50,2.60,3.30
2009,2009/09,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,5.66,6.33,2.93,3.70
2009,2009/08,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,5.66,6.33,2.75,3.50
2009,2009/07,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,5.24,5.75,2.88,3.70
2009,2009/06,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,4.74,6.50,3.18,4.05
2009,2009/05,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,6.99,8.00,5.10,6.00
2009,2009/03,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,,,3.80,4.70
2009,2009/02,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,,,2.87,3.67
2009,2009/01,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני ירושלים ,,,2.82,3.62
2012,2012/07,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,4.49,5.99,3.70,4.50
2012,2012/06,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,2.99,5.96,2.20,2.75
2012,2012/05,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,4.38,5.25
2012,2012/04,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,5.00,5.50
2012,2012/03,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,5.38,6.60
2012,2012/02,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,5.25,6.52
2012,2012/01,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,4.50,5.40
2011,2011/12,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,4.60,5.55
2011,2011/11,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,4.00,5.00
2011,2011/10,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,4.66,7.32,3.40,4.37
2011,2011/09,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,5.32,5.99,4.00,4.73
2011,2011/08,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,3.57,6.24,4.06,4.88
2011,2011/07,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,3.74,5.42,3.45,4.35
2011,2011/06,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,4.03,4.85
2011,2011/05,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,4.20,5.08
2011,2011/04,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,3.45,4.20
2011,2011/03,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,5.00,6.00
2011,2011/02,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,4.00,5.10
2011,2011/01,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,4.92,6.05
2010,2010/12,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,3.56,4.32
2010,2010/11,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,3.38,4.10
2010,2010/10,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,3.99,7.23,2.75,3.35
2010,2010/09,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,6.99,7.90,5.10,6.00
2010,2010/08,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,3.49,6.22,3.15,3.95
2010,2010/07,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,4.32,4.99,3.03,3.67
2010,2010/06,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,2.60,3.30
2010,2010/05,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,2.90,3.90
2010,2010/04,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,3.20,4.15
2010,2010/03,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,3.42,4.15
2010,2010/02,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,3.68,4.47
2010,2010/01,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,2.08,2.80
2009,2009/12,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,2.62,3.55
2009,2009/11,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,2.99,,2.98,3.82
2009,2009/10,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,3.99,6.90,3.17,4.00
2009,2009/09,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,5.32,7.23,2.93,3.73
2009,2009/08,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,5.74,7.40,3.18,4.00
2009,2009/07,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,4.59,6.50,2.70,3.54
2009,2009/06,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,5.99,8.15,3.82,5.12
2009,2009/05,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,5.66,8.23,4.10,5.10
2009,2009/04,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,4.50,5.50
2009,2009/03,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,3.68,4.62
2009,2009/02,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,3.00,3.93
2009,2009/01,ירקות          ,חצילים         ,,ש.פ. סוג א,קמעוני תל-אביב ,,,2.77,3.60
2012,2012/07,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,4.99,4.50,3.50,4.00
2012,2012/06,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,4.99,4.50,3.50,4.00
2012,2012/05,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,4.99,4.50,3.50,4.00
2012,2012/04,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,4.99,4.50,3.50,4.00
2012,2012/03,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,4.19,3.60,3.00,3.50
2012,2012/02,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,3.99,3.50,3.00,3.50
2012,2012/01,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,3.99,3.50,3.00,3.50
2011,2011/12,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,4.24,4.00,3.12,3.62
2011,2011/11,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,4.99,4.50,3.50,4.00
2011,2011/10,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,4.99,6.25,3.65,4.20
2011,2011/09,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,4.99,4.50,3.50,4.00
2011,2011/08,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,4.99,4.70,3.40,4.10
2011,2011/07,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,3.24,3.50,2.12,2.62
2011,2011/06,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,3.70,3.50,2.50,3.00
2011,2011/03,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,5.99,5.50,4.00,4.50
2011,2011/02,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,6.66,6.17,4.67,5.17
2011,2011/01,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,6.99,6.50,5.00,5.50
2010,2010/12,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,6.74,6.00,4.88,5.75
2010,2010/11,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,7.99,8.24,6.38,7.38
2010,2010/10,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,8.24,8.74,5.75,6.75
2010,2010/09,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,5.99,6.99,3.50,4.50
2010,2010/08,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,4.32,4.33,2.83,3.50
2010,2010/07,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,3.24,2.75,2.25,2.75
2010,2010/06,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,3.39,2.70,2.20,2.70
2010,2010/05,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,3.74,2.88,2.25,2.75
2010,2010/04,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,2.99,2.50,1.50,2.00
2010,2010/03,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,5.99,5.50,4.50,5.00
2010,2010/02,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,3.99,3.50,3.50,4.00
2010,2010/01,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,4.99,4.50,4.00,4.50
2009,2009/12,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,5.49,5.00,4.00,4.88
2009,2009/11,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,4.99,4.50,3.50,4.50
2009,2009/10,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,5.44,5.00,4.00,5.00
2009,2009/09,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,4.99,4.62,3.50,4.38
2009,2009/08,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,3.99,3.90,2.50,3.00
2009,2009/07,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,3.24,3.17,1.75,2.25
2009,2009/06,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,2.99,2.92,1.50,2.00
2009,2009/05,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,2.32,2.90,1.67,2.17
2009,2009/04,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,2.49,2.43,1.83,2.33
2009,2009/03,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,3.50,3.50,2.00,2.50
2009,2009/02,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,3.62,3.60,2.12,2.62
2009,2009/01,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני חיפה    ,1.99,2.50,2.00,2.50
2012,2012/07,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני ירושלים ,5.59,7.40,3.86,4.86
2012,2012/06,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני ירושלים ,3.99,6.50,2.70,3.47
2012,2012/05,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני ירושלים ,4.99,6.00,3.20,4.05
2012,2012/04,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני ירושלים ,4.99,7.00,3.80,4.60
2012,2012/03,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני ירושלים ,3.66,7.00,2.77,3.60
2012,2012/02,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני ירושלים ,2.99,6.67,2.67,3.50
2012,2012/01,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני ירושלים ,2.99,6.75,2.70,3.52
2011,2011/12,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני ירושלים ,3.49,6.75,3.10,3.95
2011,2011/11,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני ירושלים ,3.16,5.83,2.83,3.70
2011,2011/10,ירקות          ,כרוב           ,אדום,"1-0.5 ק""ג סוג א",קמעוני ירושלים ,4.99,7.33,3.53,4.40
